Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|3132360.4.peg.1116	CDS	JBBJSN010000003.1	159597	159322	276	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB	- none -	159322	159597	
fig|3132360.4.peg.1117	CDS	JBBJSN010000003.1	161330	159594	1737	hypothetical protein	- none -	159594	161330	
fig|3132360.4.peg.1118	CDS	JBBJSN010000003.1	162122	161358	765	Ribonuclease HII (EC 3.1.26.4)	Ribonuclease H, Ribonucleases in Bacillus	161358	162122	
fig|3132360.4.peg.1119	CDS	JBBJSN010000003.1	163046	162198	849	LSU ribosomal maturation GTPase RbgA (B. subtilis YlqF)	- none -	162198	163046	
fig|3132360.4.peg.1120	CDS	JBBJSN010000003.1	163482	163135	348	LSU ribosomal protein L19p	Ribosome LSU bacterial	163135	163482	
fig|3132360.4.peg.1121	CDS	JBBJSN010000003.1	164354	163620	735	tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)	- none -	163620	164354	
fig|3132360.4.peg.1122	CDS	JBBJSN010000003.1	164887	164351	537	16S rRNA processing protein RimM	KH domain RNA binding protein YlqC	164351	164887	
fig|3132360.4.peg.1123	CDS	JBBJSN010000003.1	165270	164884	387	Uncharacterized protein YlqD	- none -	164884	165270	
fig|3132360.4.peg.1124	CDS	JBBJSN010000003.1	165619	165374	246	KH domain RNA binding protein YlqC	KH domain RNA binding protein YlqC	165374	165619	
fig|3132360.4.peg.1125	CDS	JBBJSN010000003.1	165891	165619	273	SSU ribosomal protein S16p	KH domain RNA binding protein YlqC, Ribosome SSU bacterial	165619	165891	
fig|3132360.4.peg.1126	CDS	JBBJSN010000003.1	167337	165997	1341	Signal recognition particle protein Ffh	- none -	165997	167337	
fig|3132360.4.peg.1127	CDS	JBBJSN010000003.1	167683	167351	333	Signal recognition particle associated protein	- none -	167351	167683	
fig|3132360.4.peg.1128	CDS	JBBJSN010000003.1	168812	167826	987	Signal recognition particle receptor FtsY	- none -	167826	168812	
fig|3132360.4.peg.1129	CDS	JBBJSN010000003.1	172395	168835	3561	Chromosome partition protein smc	DNA structural proteins, bacterial	168835	172395	
fig|3132360.4.peg.1130	CDS	JBBJSN010000003.1	173244	172501	744	Ribonuclease III (EC 3.1.26.3)	CBSS-176299.4.peg.1292, RNA processing and degradation, bacterial	172501	173244	
fig|3132360.4.peg.1131	CDS	JBBJSN010000003.1	173662	173429	234	Acyl carrier protein	Fatty Acid Biosynthesis FASII	173429	173662	
fig|3132360.4.peg.1132	CDS	JBBJSN010000003.1	174487	173744	744	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG	- none -	173744	174487	
fig|3132360.4.peg.1133	CDS	JBBJSN010000003.1	175431	174487	945	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	Fatty Acid Biosynthesis FASII	174487	175431	
fig|3132360.4.peg.1134	CDS	JBBJSN010000003.1	176445	175447	999	Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)	- none -	175447	176445	
fig|3132360.4.peg.1135	CDS	JBBJSN010000003.1	177027	176461	567	Transcription factor FapR	- none -	176461	177027	
fig|3132360.4.peg.1136	CDS	JBBJSN010000003.1	179188	177140	2049	ATP-dependent DNA helicase RecG (EC 3.6.4.12)	- none -	177140	179188	
fig|3132360.4.peg.1137	CDS	JBBJSN010000003.1	180071	179166	906	L-serine dehydratase, alpha subunit (EC 4.3.1.17)	Glycine and Serine Utilization, Pyruvate Alanine Serine Interconversions	179166	180071	
fig|3132360.4.peg.1138	CDS	JBBJSN010000003.1	180751	180089	663	L-serine dehydratase, beta subunit (EC 4.3.1.17)	Glycine and Serine Utilization, Pyruvate Alanine Serine Interconversions	180089	180751	
fig|3132360.4.peg.1139	CDS	JBBJSN010000003.1	182580	180901	1680	Dihydroxyacetone kinase-like protein, phosphatase domain / Dihydroxyacetone kinase-like protein, kinase domain	- none -	180901	182580	
fig|3132360.4.peg.1140	CDS	JBBJSN010000003.1	182958	182596	363	FIG001802: Putative alkaline-shock protein	- none -	182596	182958	
fig|3132360.4.peg.1141	CDS	JBBJSN010000003.1	183230	183418	189	LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-independent	Ribosome LSU bacterial	183230	183418	
fig|3132360.4.peg.1142	CDS	JBBJSN010000003.1	184284	183640	645	Thiamin pyrophosphokinase (EC 2.7.6.2)	Thiamin biosynthesis	183640	184284	
fig|3132360.4.peg.1143	CDS	JBBJSN010000003.1	184995	184345	651	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Pentose phosphate pathway, Riboflavin synthesis cluster	184345	184995	
fig|3132360.4.peg.1144	CDS	JBBJSN010000003.1	185895	184999	897	Ribosome small subunit biogenesis RbfA-release protein RsgA	- none -	184999	185895	
fig|3132360.4.peg.1145	CDS	JBBJSN010000003.1	187863	185908	1956	Serine/threonine protein kinase PrkC, regulator of stationary phase	- none -	185908	187863	
fig|3132360.4.peg.1146	CDS	JBBJSN010000003.1	188627	187857	771	Protein serine/threonine phosphatase PrpC, regulation of stationary phase	- none -	187857	188627	
fig|3132360.4.peg.1147	CDS	JBBJSN010000003.1	189713	188631	1083	23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)	- none -	188631	189713	
fig|3132360.4.peg.1148	CDS	JBBJSN010000003.1	191060	189717	1344	16S rRNA (cytosine(967)-C(5))-methyltransferase (EC 2.1.1.176)	RNA methylation	189717	191060	
fig|3132360.4.peg.1149	CDS	JBBJSN010000003.1	192000	191047	954	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	Translation initiation factors bacterial	191047	192000	
fig|3132360.4.peg.1150	CDS	JBBJSN010000003.1	192488	192006	483	Peptide deformylase (EC 3.5.1.88)	Translation termination factors bacterial	192006	192488	
fig|3132360.4.peg.1151	CDS	JBBJSN010000003.1	194912	192504	2409	Helicase PriA essential for oriC/DnaA-independent DNA replication	- none -	192504	194912	
fig|3132360.4.peg.1152	CDS	JBBJSN010000003.1	196126	194909	1218	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)	Coenzyme A Biosynthesis, Coenzyme A Biosynthesis	194909	196126	
fig|3132360.4.peg.1153	CDS	JBBJSN010000003.1	196447	196244	204	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	CBSS-176299.4.peg.1292, RNA polymerase bacterial	196244	196447	
fig|3132360.4.peg.1154	CDS	JBBJSN010000003.1	197065	196451	615	Guanylate kinase (EC 2.7.4.8)	Purine conversions	196451	197065	
fig|3132360.4.peg.1155	CDS	JBBJSN010000003.1	197344	197075	270	UPF0296 protein YlzA	- none -	197075	197344	
fig|3132360.4.peg.1156	CDS	JBBJSN010000003.1	198296	197421	876	UPF0701 protein YicC	- none -	197421	198296	
fig|3132360.4.peg.1157	CDS	JBBJSN010000003.1	201055	198380	2676	P-type Ca(2+)-transport ATPase (EC 3.6.3.8)	- none -	198380	201055	
fig|3132360.4.peg.1158	CDS	JBBJSN010000003.1	201220	202929	1710	Fibronectin/fibrinogen-binding protein	- none -	201220	202929	
fig|3132360.4.peg.1159	CDS	JBBJSN010000003.1	203463	202960	504	hypothetical protein	- none -	202960	203463	
fig|3132360.4.peg.1160	CDS	JBBJSN010000003.1	204229	203444	786	Sirohydrochlorin ferrochelatase SirB (EC 4.99.1.4)	- none -	203444	204229	
fig|3132360.4.peg.1161	CDS	JBBJSN010000003.1	205060	204305	756	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	- none -	204305	205060	
fig|3132360.4.peg.1162	CDS	JBBJSN010000003.1	205683	205090	594	Adenylylsulfate kinase (EC 2.7.1.25)	- none -	205090	205683	
fig|3132360.4.peg.1163	CDS	JBBJSN010000003.1	206834	205698	1137	Sulfate adenylyltransferase (EC 2.7.7.4)	- none -	205698	206834	
fig|3132360.4.peg.1164	CDS	JBBJSN010000003.1	207954	206890	1065	Sulfate permease, Pit-type	- none -	206890	207954	
fig|3132360.4.peg.1165	CDS	JBBJSN010000003.1	208669	207968	702	Phosphoadenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.8)	- none -	207968	208669	
fig|3132360.4.peg.1166	CDS	JBBJSN010000003.1	209784	209146	639	Orotate phosphoribosyltransferase (EC 2.4.2.10)	De Novo Pyrimidine Synthesis	209146	209784	
fig|3132360.4.peg.1167	CDS	JBBJSN010000003.1	210496	209792	705	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	De Novo Pyrimidine Synthesis, Riboflavin synthesis cluster	209792	210496	
fig|3132360.4.peg.1168	CDS	JBBJSN010000003.1	211400	210468	933	Dihydroorotate dehydrogenase (NAD(+)), catalytic subunit (EC 1.3.1.14)	- none -	210468	211400	
fig|3132360.4.peg.1169	CDS	JBBJSN010000003.1	212170	211394	777	Dihydroorotate dehydrogenase (NAD(+)), electron transfer subunit (EC 1.3.1.14)	- none -	211394	212170	
fig|3132360.4.peg.1170	CDS	JBBJSN010000003.1	215382	212167	3216	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	De Novo Pyrimidine Synthesis	212167	215382	
fig|3132360.4.peg.1171	CDS	JBBJSN010000003.1	216461	215367	1095	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	De Novo Pyrimidine Synthesis	215367	216461	
fig|3132360.4.peg.1172	CDS	JBBJSN010000003.1	217744	216458	1287	Dihydroorotase (EC 3.5.2.3)	De Novo Pyrimidine Synthesis	216458	217744	
fig|3132360.4.peg.1173	CDS	JBBJSN010000003.1	218651	217728	924	Aspartate carbamoyltransferase (EC 2.1.3.2)	De Novo Pyrimidine Synthesis	217728	218651	
fig|3132360.4.peg.1174	CDS	JBBJSN010000003.1	220109	218781	1329	Uracil permease @ Uracil:proton symporter UraA	De Novo Pyrimidine Synthesis	218781	220109	
fig|3132360.4.peg.1175	CDS	JBBJSN010000003.1	220806	220264	543	Pyrimidine operon regulatory protein PyrR	De Novo Pyrimidine Synthesis	220264	220806	
fig|3132360.4.peg.1176	CDS	JBBJSN010000003.1	221891	220977	915	LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)	- none -	220977	221891	
fig|3132360.4.peg.1177	CDS	JBBJSN010000003.1	222355	221888	468	Lipoprotein signal peptidase (EC 3.4.23.36)	Sex pheromones in Enterococcus faecalis and other Firmicutes, Signal peptidase	221888	222355	
fig|3132360.4.peg.1178	CDS	JBBJSN010000003.1	222824	222450	375	hypothetical protein	- none -	222450	222824	
fig|3132360.4.peg.1179	CDS	JBBJSN010000003.1	225750	222985	2766	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	tRNA aminoacylation, Ile	222985	225750	
fig|3132360.4.peg.1180	CDS	JBBJSN010000003.1	226595	226101	495	Cell division initiation protein DivIVA	- none -	226101	226595	
fig|3132360.4.peg.1181	CDS	JBBJSN010000003.1	227398	226622	777	Putative RNA-binding protein YlmH	- none -	226622	227398	
fig|3132360.4.peg.1182	CDS	JBBJSN010000003.1	227733	227452	282	Cell division integral membrane protein, YggT and half-length relatives	- none -	227452	227733	
fig|3132360.4.peg.1183	CDS	JBBJSN010000003.1	228198	227740	459	SepF, FtsZ-interacting protein related to cell division	- none -	227740	228198	
fig|3132360.4.peg.1184	CDS	JBBJSN010000003.1	228889	228200	690	Pyridoxal phosphate-containing protein YggS	- none -	228200	228889	
fig|3132360.4.peg.1185	CDS	JBBJSN010000003.1	229735	228896	840	FIG00003370: Multicopper polyphenol oxidase	- none -	228896	229735	
fig|3132360.4.peg.1186	CDS	JBBJSN010000003.1	230208	229972	237	Uncharacterized protein YlmC	- none -	229972	230208	
fig|3132360.4.peg.1187	CDS	JBBJSN010000003.1	231067	230288	780	ABC transporter, ATP-binding protein	- none -	230288	231067	
fig|3132360.4.peg.1188	CDS	JBBJSN010000003.1	231550	231194	357	PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.198)	- none -	231194	231550	
fig|3132360.4.peg.1189	CDS	JBBJSN010000003.1	232587	231577	1011	PTS system, glucitol/sorbitol-specific IIB component (EC 2.7.1.198) / PTS system, glucitol/sorbitol-specific IIC component 2	- none -	231577	232587	
fig|3132360.4.peg.1190	CDS	JBBJSN010000003.1	233131	232601	531	PTS system, glucitol/sorbitol-specific IIC component	- none -	232601	233131	
fig|3132360.4.peg.1191	CDS	JBBJSN010000003.1	233580	233164	417	hypothetical protein	- none -	233164	233580	
fig|3132360.4.peg.1192	CDS	JBBJSN010000003.1	234837	233593	1245	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)	- none -	233593	234837	
fig|3132360.4.peg.1193	CDS	JBBJSN010000003.1	236021	235083	939	Sorbitol operon transcription regulator	- none -	235083	236021	
fig|3132360.4.peg.1194	CDS	JBBJSN010000003.1	236952	236173	780	RNA polymerase sporulation specific sigma factor SigG	Sporulation gene orphans, Transcription initiation, bacterial sigma factors	236173	236952	
fig|3132360.4.peg.1195	CDS	JBBJSN010000003.1	236977	237099	123	hypothetical protein	- none -	236977	237099	
fig|3132360.4.peg.1196	CDS	JBBJSN010000003.1	237815	237096	720	RNA polymerase sporulation specific sigma factor SigE	Sporulation gene orphans, Transcription initiation, bacterial sigma factors	237096	237815	
fig|3132360.4.peg.1197	CDS	JBBJSN010000003.1	238803	237874	930	Sporulation sigma-E factor processing peptidase (SpoIIGA)	Sporulation gene orphans	237874	238803	
fig|3132360.4.peg.1198	CDS	JBBJSN010000003.1	242515	239039	3477	Bacillopeptidase F precursor (EC 3.4.21.-)	- none -	239039	242515	
fig|3132360.4.peg.1199	CDS	JBBJSN010000003.1	243952	242807	1146	Cell division protein FtsZ	- none -	242807	243952	
fig|3132360.4.peg.1200	CDS	JBBJSN010000003.1	245308	243986	1323	Cell division protein FtsA	- none -	243986	245308	
fig|3132360.4.peg.1201	CDS	JBBJSN010000003.1	245836	245468	369	Small basic protein Sbp	- none -	245468	245836	
fig|3132360.4.peg.1202	CDS	JBBJSN010000003.1	246564	245836	729	Uncharacterized protein YlxW	- none -	245836	246564	
fig|3132360.4.peg.1203	CDS	JBBJSN010000003.1	247271	246582	690	Uncharacterized protein YlxW	- none -	246582	247271	
fig|3132360.4.peg.1204	CDS	JBBJSN010000003.1	248047	247268	780	Cell division protein FtsQ	- none -	247268	248047	
fig|3132360.4.peg.1205	CDS	JBBJSN010000003.1	249086	248175	912	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)	- none -	248175	249086	
fig|3132360.4.peg.1206	CDS	JBBJSN010000003.1	250212	249118	1095	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	- none -	249118	250212	
fig|3132360.4.peg.1207	CDS	JBBJSN010000003.1	251480	250410	1071	Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129) @ Stage V sporulation protein E	Sporulation gene orphans	250410	251480	
fig|3132360.4.peg.1208	CDS	JBBJSN010000003.1	252925	251570	1356	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	- none -	251570	252925	
fig|3132360.4.peg.1209	CDS	JBBJSN010000003.1	253900	252926	975	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	- none -	252926	253900	
fig|3132360.4.peg.1210	CDS	JBBJSN010000003.1	255517	254036	1482	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)	- none -	254036	255517	
fig|3132360.4.peg.1211	CDS	JBBJSN010000003.1	257643	255724	1920	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129) @ Sporulation peptidoglycan synthetase SpoVD	CBSS-83331.1.peg.3039, Flagellum in Campylobacter	255724	257643	
fig|3132360.4.peg.1212	CDS	JBBJSN010000003.1	259926	257770	2157	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	CBSS-83331.1.peg.3039, Flagellum in Campylobacter	257770	259926	
fig|3132360.4.peg.1213	CDS	JBBJSN010000003.1	260275	259928	348	hypothetical protein	- none -	259928	260275	
fig|3132360.4.peg.1214	CDS	JBBJSN010000003.1	261245	260313	933	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)	- none -	260313	261245	
fig|3132360.4.peg.1215	CDS	JBBJSN010000003.1	261743	261312	432	Transcriptional regulator MraZ	- none -	261312	261743	
fig|3132360.4.peg.1216	CDS	JBBJSN010000003.1	263491	261872	1620	Glucosaminyl-malate:cysteine ligase	- none -	261872	263491	
fig|3132360.4.peg.1217	CDS	JBBJSN010000003.1	264455	263556	900	hypothetical protein	- none -	263556	264455	
fig|3132360.4.peg.1218	CDS	JBBJSN010000003.1	264665	265144	480	Uncharacterized N-acetyltransferase BT9727_3663 (EC 2.3.1.-)	- none -	264665	265144	
fig|3132360.4.peg.1219	CDS	JBBJSN010000003.1	265730	265191	540	Prespore specific transcriptional activator RsfA	- none -	265191	265730	
fig|3132360.4.peg.1220	CDS	JBBJSN010000003.1	266042	265869	174	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	Ribosome LSU bacterial	265869	266042	
fig|3132360.4.peg.1221	CDS	JBBJSN010000003.1	266582	266064	519	FIG01269488: protein, clustered with ribosomal protein L32p	- none -	266064	266582	
fig|3132360.4.peg.1222	CDS	JBBJSN010000003.1	266789	268033	1245	UPF0348 protein family	- none -	266789	268033	
fig|3132360.4.peg.1223	CDS	JBBJSN010000003.1	269100	268072	1029	Lon-like protease with PDZ domain	CBSS-269801.1.peg.1715	268072	269100	
fig|3132360.4.peg.1224	CDS	JBBJSN010000003.1	269884	269105	780	FIG00613342: Bacterial patatin-like phospholipase domain containing protein	- none -	269105	269884	
fig|3132360.4.peg.1225	CDS	JBBJSN010000003.1	270043	271251	1209	Sporulation integral membrane protein YlbJ	- none -	270043	271251	
fig|3132360.4.peg.1226	CDS	JBBJSN010000003.1	271747	271265	483	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	CBSS-266117.6.peg.1260, CBSS-269801.1.peg.1715, Coenzyme A Biosynthesis	271265	271747	
fig|3132360.4.peg.1227	CDS	JBBJSN010000003.1	272308	271751	558	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)	CBSS-266117.6.peg.1260, CBSS-269801.1.peg.1715, RNA methylation	271751	272308	
fig|3132360.4.peg.1228	CDS	JBBJSN010000003.1	272892	272620	273	UPF0298 protein YlbG	- none -	272620	272892	
fig|3132360.4.peg.1229	CDS	JBBJSN010000003.1	273408	272959	450	ComK regulator YlbF	- none -	272959	273408	
fig|3132360.4.peg.1230	CDS	JBBJSN010000003.1	273873	273466	408	hypothetical protein	- none -	273466	273873	
fig|3132360.4.peg.1231	CDS	JBBJSN010000003.1	274167	273946	222	hypothetical protein	- none -	273946	274167	
fig|3132360.4.peg.1232	CDS	JBBJSN010000003.1	274642	274214	429	Uncharacterized protein YlbD	- none -	274214	274642	
fig|3132360.4.peg.1233	CDS	JBBJSN010000003.1	275834	274737	1098	Allergen V5/Tpx-1 related	- none -	274737	275834	
fig|3132360.4.peg.1234	CDS	JBBJSN010000003.1	276354	275905	450	hypothetical protein	- none -	275905	276354	
fig|3132360.4.peg.1235	CDS	JBBJSN010000003.1	276489	276854	366	Phenylalanyl-tRNA synthetase alpha subunit	- none -	276489	276854	
fig|3132360.4.peg.1236	CDS	JBBJSN010000004.1	347	1324	978	Thiamine-monophosphate kinase (EC 2.7.4.16)	5-FCL-like protein, Riboflavin synthesis cluster, Thiamin biosynthesis	347	1324	
fig|3132360.4.peg.1237	CDS	JBBJSN010000004.1	1338	1814	477	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	- none -	1338	1814	
fig|3132360.4.peg.1238	CDS	JBBJSN010000004.1	1795	2484	690	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	- none -	1795	2484	
fig|3132360.4.peg.1239	CDS	JBBJSN010000004.1	2510	2938	429	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.128)	- none -	2510	2938	
fig|3132360.4.peg.1240	CDS	JBBJSN010000004.1	2931	3959	1029	N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234)	- none -	2931	3959	
fig|3132360.4.peg.1241	CDS	JBBJSN010000004.1	6153	4231	1923	Bis-ABC ATPase YheS	- none -	4231	6153	
fig|3132360.4.peg.1242	CDS	JBBJSN010000004.1	6293	6784	492	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17)	- none -	6293	6784	
fig|3132360.4.peg.1243	CDS	JBBJSN010000004.1	6800	7453	654	Redox-sensing transcriptional repressor Rex	- none -	6800	7453	
fig|3132360.4.peg.1244	CDS	JBBJSN010000004.1	7481	7660	180	Twin-arginine translocation protein TatAy	- none -	7481	7660	
fig|3132360.4.peg.1245	CDS	JBBJSN010000004.1	7676	8431	756	Twin-arginine translocation protein TatCy	- none -	7676	8431	
fig|3132360.4.peg.1246	CDS	JBBJSN010000004.1	9096	8470	627	hypothetical protein	- none -	8470	9096	
fig|3132360.4.peg.1247	CDS	JBBJSN010000004.1	9347	9153	195	hypothetical protein	- none -	9153	9347	
fig|3132360.4.peg.1248	CDS	JBBJSN010000004.1	10078	9344	735	CAAX amino terminal protease family protein	- none -	9344	10078	
fig|3132360.4.peg.1249	CDS	JBBJSN010000004.1	10139	10270	132	hypothetical protein	- none -	10139	10270	
fig|3132360.4.peg.1250	CDS	JBBJSN010000004.1	10309	10593	285	Heat shock protein 10 kDa family chaperone GroES	- none -	10309	10593	
fig|3132360.4.peg.1251	CDS	JBBJSN010000004.1	10650	12284	1635	Heat shock protein 60 kDa family chaperone GroEL	- none -	10650	12284	
fig|3132360.4.peg.1252	CDS	JBBJSN010000004.1	12824	13240	417	hypothetical protein	- none -	12824	13240	
fig|3132360.4.peg.1253	CDS	JBBJSN010000004.1	13753	13286	468	hypothetical protein	- none -	13286	13753	
fig|3132360.4.peg.1254	CDS	JBBJSN010000004.1	14552	13878	675	hypothetical protein	- none -	13878	14552	
fig|3132360.4.peg.1255	CDS	JBBJSN010000004.1	14763	15131	369	hypothetical protein	- none -	14763	15131	
fig|3132360.4.peg.1256	CDS	JBBJSN010000004.1	15205	16254	1050	hypothetical protein	- none -	15205	16254	
fig|3132360.4.peg.1257	CDS	JBBJSN010000004.1	16844	16470	375	hypothetical protein	- none -	16470	16844	
fig|3132360.4.peg.1258	CDS	JBBJSN010000004.1	18661	17132	1530	Spore coat protein CotA @ Laccase (EC 1.10.3.2)	- none -	17132	18661	
fig|3132360.4.peg.1259	CDS	JBBJSN010000004.1	20149	18761	1389	gamma-aminobutyrate (GABA) permease	- none -	18761	20149	
fig|3132360.4.peg.1260	CDS	JBBJSN010000004.1	20632	21531	900	Cobalt-zinc-cadmium resistance protein	Cobalt-zinc-cadmium resistance	20632	21531	
fig|3132360.4.peg.1261	CDS	JBBJSN010000004.1	21633	22595	963	FIG022979: MoxR-like ATPases	CBSS-1140.3.peg.2017	21633	22595	
fig|3132360.4.peg.1262	CDS	JBBJSN010000004.1	22592	23782	1191	FIG002343: hypothetical protein	CBSS-1140.3.peg.2017	22592	23782	
fig|3132360.4.peg.1263	CDS	JBBJSN010000004.1	23792	25996	2205	FIG001454: Transglutaminase-like enzymes, putative cysteine proteases	CBSS-1140.3.peg.2017	23792	25996	
fig|3132360.4.peg.1264	CDS	JBBJSN010000004.1	26183	27724	1542	GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)	GMP synthase, GMP synthase, Purine conversions, Purine conversions, Purine salvage cluster, Purine salvage cluster	26183	27724	
fig|3132360.4.peg.1265	CDS	JBBJSN010000004.1	28288	27803	486	tRNA proofreading protein STM4549	tRNA aminoacylation, Pro	27803	28288	
fig|3132360.4.peg.1266	CDS	JBBJSN010000004.1	29386	28307	1080	2-isopropylmalate synthase (EC 2.3.3.13)	Branched-Chain Amino Acid Biosynthesis, Leucine Biosynthesis	28307	29386	
fig|3132360.4.peg.1267	CDS	JBBJSN010000004.1	31051	29387	1665	2-isopropylmalate synthase (EC 2.3.3.13)	Branched-Chain Amino Acid Biosynthesis, Leucine Biosynthesis	29387	31051	
fig|3132360.4.peg.1268	CDS	JBBJSN010000004.1	31581	31474	108	hypothetical protein	- none -	31474	31581	
fig|3132360.4.peg.1269	CDS	JBBJSN010000004.1	32499	31612	888	Transcriptional regulator, AraC family	- none -	31612	32499	
fig|3132360.4.peg.1270	CDS	JBBJSN010000004.1	32673	32795	123	hypothetical protein	- none -	32673	32795	
fig|3132360.4.peg.1271	CDS	JBBJSN010000004.1	34013	33096	918	Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB	- none -	33096	34013	
fig|3132360.4.peg.1272	CDS	JBBJSN010000004.1	34577	34215	363	hypothetical protein	- none -	34215	34577	
fig|3132360.4.peg.1273	CDS	JBBJSN010000004.1	35044	35205	162	hypothetical protein	- none -	35044	35205	
fig|3132360.4.peg.1274	CDS	JBBJSN010000004.1	35457	36935	1479	hypothetical protein	- none -	35457	36935	
fig|3132360.4.peg.1275	CDS	JBBJSN010000004.1	36998	37729	732	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	36998	37729	
fig|3132360.4.peg.1276	CDS	JBBJSN010000004.1	37825	38067	243	hypothetical protein	- none -	37825	38067	
fig|3132360.4.peg.1277	CDS	JBBJSN010000004.1	38092	39312	1221	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	- none -	38092	39312	
fig|3132360.4.peg.1278	CDS	JBBJSN010000004.1	39312	40466	1155	hypothetical protein	- none -	39312	40466	
fig|3132360.4.peg.1279	CDS	JBBJSN010000004.1	40532	45010	4479	Polyketide synthase modules and related proteins	- none -	40532	45010	
fig|3132360.4.peg.1280	CDS	JBBJSN010000004.1	45098	55936	10839	Polyketide synthase modules and related proteins	- none -	45098	55936	
fig|3132360.4.peg.1281	CDS	JBBJSN010000004.1	56165	56001	165	hypothetical protein	- none -	56001	56165	
fig|3132360.4.peg.1282	CDS	JBBJSN010000004.1	56319	56633	315	hypothetical protein	- none -	56319	56633	
fig|3132360.4.peg.1283	CDS	JBBJSN010000004.1	57423	56836	588	hypothetical protein	- none -	56836	57423	
fig|3132360.4.peg.1284	CDS	JBBJSN010000004.1	57562	58131	570	hypothetical protein	- none -	57562	58131	
fig|3132360.4.peg.1285	CDS	JBBJSN010000004.1	58350	58177	174	hypothetical protein	- none -	58177	58350	
fig|3132360.4.peg.1286	CDS	JBBJSN010000004.1	58530	59075	546	RNA polymerase sigma factor SigV	Transcription initiation, bacterial sigma factors	58530	59075	
fig|3132360.4.peg.1287	CDS	JBBJSN010000004.1	59044	60492	1449	hypothetical protein	- none -	59044	60492	
fig|3132360.4.peg.1288	CDS	JBBJSN010000004.1	61698	60511	1188	Uncharacterized MFS-type transporter	- none -	60511	61698	
fig|3132360.4.peg.1289	CDS	JBBJSN010000004.1	61799	62695	897	Transcriptional regulator STM2281, LysR family	- none -	61799	62695	
fig|3132360.4.peg.1290	CDS	JBBJSN010000004.1	63057	64382	1326	Hypoxanthine/guanine permease PbuG	Xanthine Metabolism in Bacteria	63057	64382	
fig|3132360.4.peg.1291	CDS	JBBJSN010000004.1	64601	65401	801	hypothetical protein	- none -	64601	65401	
fig|3132360.4.peg.1292	CDS	JBBJSN010000004.1	65608	66162	555	hypothetical protein	- none -	65608	66162	
fig|3132360.4.peg.1293	CDS	JBBJSN010000004.1	66159	66359	201	Uncharacterized protein YebG	- none -	66159	66359	
