Category	Subsystem	Role	Contig	Start	Stop
Carbohydrates	Acetyl-CoA fermentation to Butyrate	3-hydroxybutyryl-CoA dehydrogenase (EC 1.1.1.157)	NZ_JBBJSP010000002.1	378448	377585
Carbohydrates	Acetyl-CoA fermentation to Butyrate	3-hydroxybutyrate dehydrogenase (EC 1.1.1.30)	NZ_JBBJSP010000001.1	226641	227414
Carbohydrates	Acetyl-CoA fermentation to Butyrate	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	NZ_JBBJSP010000002.1	379652	378471
Carbohydrates	Acetyl-CoA fermentation to Butyrate	Electron transfer flavoprotein, alpha subunit	NZ_JBBJSP010000002.1	797521	796544
Carbohydrates	Acetyl-CoA fermentation to Butyrate	Electron transfer flavoprotein, beta subunit	NZ_JBBJSP010000002.1	798330	797557
Carbohydrates	Acetoin, butanediol metabolism	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	NZ_JBBJSP010000004.1	62495	61119
Carbohydrates	Acetoin, butanediol metabolism	Acetolactate synthase large subunit (EC 2.2.1.6)	NZ_JBBJSP010000002.1	776696	774972
Carbohydrates	Acetoin, butanediol metabolism	Acetolactate synthase, catabolic (EC 2.2.1.6)	NZ_JBBJSP010000001.1	529278	530993
Carbohydrates	Acetoin, butanediol metabolism	Transcriptional regulator of alpha-acetolactate operon AlsR	NZ_JBBJSP010000001.1	529123	528215
Carbohydrates	Acetoin, butanediol metabolism	2,3-butanediol dehydrogenase, R-alcohol forming, (R)- and (S)-acetoin-specific (EC 1.1.1.4)	NZ_JBBJSP010000004.1	254792	255832
Carbohydrates	Acetoin, butanediol metabolism	Alpha-acetolactate decarboxylase (EC 4.1.1.5)	NZ_JBBJSP010000001.1	531055	531822
Carbohydrates	Acetoin, butanediol metabolism	Transcriptional activator of acetoin dehydrogenase operon AcoR	NZ_JBBJSP010000004.1	61003	59186
Carbohydrates	Acetoin, butanediol metabolism	Acetolactate synthase small subunit (EC 2.2.1.6)	NZ_JBBJSP010000002.1	774975	774457
Carbohydrates	Fermentations: Lactate	Phosphate acetyltransferase (EC 2.3.1.8)	NZ_JBBJSP010000001.1	361231	362202
Carbohydrates	Fermentations: Lactate	L-lactate dehydrogenase (EC 1.1.1.27)	NZ_JBBJSP010000006.1	55073	54108
Carbohydrates	Fermentations: Lactate	Acetate kinase (EC 2.7.2.1)	NZ_JBBJSP010000002.1	897597	896410
Carbohydrates	Carbon storage regulator	Carbon storage regulator	NZ_JBBJSP010000001.1	612082	612306
Carbohydrates	Carbon storage regulator	Flagellar assembly factor FliW	NZ_JBBJSP010000001.1	611657	612088
