Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|246786.26.peg.1232	CDS	NZ_JBBJSM010000002.1	252695	252045	651	UPF0702 transmembrane protein YrbG	- none -	252045	252695	
fig|246786.26.peg.1233	CDS	NZ_JBBJSM010000002.1	252847	253224	378	Uncharacterized membrane protein YrzE	- none -	252847	253224	
fig|246786.26.peg.1234	CDS	NZ_JBBJSM010000002.1	253561	253277	285	Protein translocase subunit YajC	- none -	253277	253561	
fig|246786.26.peg.1235	CDS	NZ_JBBJSM010000002.1	254790	253645	1146	Queuine tRNA-ribosyltransferase (EC 2.4.2.29)	- none -	253645	254790	
fig|246786.26.peg.1236	CDS	NZ_JBBJSM010000002.1	255846	254818	1029	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17)	- none -	254818	255846	
fig|246786.26.peg.1237	CDS	NZ_JBBJSM010000002.1	256878	255877	1002	Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)	- none -	255877	256878	
fig|246786.26.peg.1238	CDS	NZ_JBBJSM010000002.1	257498	256890	609	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	- none -	256890	257498	
fig|246786.26.peg.1239	CDS	NZ_JBBJSM010000002.1	258180	257632	549	hypothetical protein	- none -	257632	258180	
fig|246786.26.peg.1240	CDS	NZ_JBBJSM010000002.1	259306	258575	732	hypothetical protein	- none -	258575	259306	
fig|246786.26.peg.1241	CDS	NZ_JBBJSM010000002.1	261101	259512	1590	SpoIVD-associated factor SafA	- none -	259512	261101	
fig|246786.26.peg.1242	CDS	NZ_JBBJSM010000002.1	262394	261285	1110	Quinolinate synthetase (EC 2.5.1.72)	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis, NAD and NADP cofactor biosynthesis global	261285	262394	
fig|246786.26.peg.1243	CDS	NZ_JBBJSM010000002.1	263240	262410	831	Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis, NAD and NADP cofactor biosynthesis global	262410	263240	
fig|246786.26.peg.1244	CDS	NZ_JBBJSM010000002.1	264798	263227	1572	L-aspartate oxidase (EC 1.4.3.16)	Mycobacterium virulence operon possibly involved in quinolinate biosynthesis, NAD and NADP cofactor biosynthesis global	263227	264798	
fig|246786.26.peg.1245	CDS	NZ_JBBJSM010000002.1	264892	266034	1143	Cysteine desulfurase (EC 2.8.1.7)	Alanine biosynthesis, CBSS-84588.1.peg.1247, Iron-sulfur cluster assembly	264892	266034	
fig|246786.26.peg.1246	CDS	NZ_JBBJSM010000002.1	266041	266577	537	Transcriptional repressor for NAD biosynthesis in gram-positives	NAD and NADP cofactor biosynthesis global	266041	266577	
fig|246786.26.peg.1247	CDS	NZ_JBBJSM010000002.1	267470	266613	858	Prephenate dehydratase (EC 4.2.1.51)	Phenylalanine and Tyrosine Branches from Chorismate	266613	267470	
fig|246786.26.peg.1248	CDS	NZ_JBBJSM010000002.1	267931	267488	444	ACT domain-containing protein	- none -	267488	267931	
fig|246786.26.peg.1249	CDS	NZ_JBBJSM010000002.1	269293	268007	1287	GTP-binding protein Obg	CBSS-176279.3.peg.868	268007	269293	
fig|246786.26.peg.1250	CDS	NZ_JBBJSM010000002.1	269864	269316	549	Sporulation initiation phosphotransferase B (Spo0B)	- none -	269316	269864	
fig|246786.26.peg.1251	CDS	NZ_JBBJSM010000002.1	270386	270093	294	LSU ribosomal protein L27p	CBSS-176279.3.peg.868, Ribosome LSU bacterial	270093	270386	
fig|246786.26.peg.1252	CDS	NZ_JBBJSM010000002.1	270741	270388	354	FIG139598: Potential ribosomal protein	CBSS-176279.3.peg.868	270388	270741	
fig|246786.26.peg.1253	CDS	NZ_JBBJSM010000002.1	271061	270753	309	LSU ribosomal protein L21p	CBSS-176279.3.peg.868, Ribosome LSU bacterial	270753	271061	
fig|246786.26.peg.1254	CDS	NZ_JBBJSM010000002.1	272643	271213	1431	Ribonuclease G	- none -	271213	272643	
fig|246786.26.peg.1255	CDS	NZ_JBBJSM010000002.1	273569	272703	867	Stage IV sporulation pro-sigma-K processing enzyme (SpoIVFB)	- none -	272703	273569	
fig|246786.26.peg.1256	CDS	NZ_JBBJSM010000002.1	274338	273562	777	Stage IV sporulation protein FA (SpoIVFA)	- none -	273562	274338	
fig|246786.26.peg.1257	CDS	NZ_JBBJSM010000002.1	275269	274463	807	Septum site-determining protein MinD	Septum site-determining cluster Min	274463	275269	
fig|246786.26.peg.1258	CDS	NZ_JBBJSM010000002.1	275955	275272	684	Septum site-determining protein MinC	Septum site-determining cluster Min	275272	275955	
fig|246786.26.peg.1259	CDS	NZ_JBBJSM010000002.1	276652	276131	522	hypothetical protein	- none -	276131	276652	
fig|246786.26.peg.1260	CDS	NZ_JBBJSM010000002.1	277545	276649	897	Rod shape-determining protein MreC	- none -	276649	277545	
fig|246786.26.peg.1261	CDS	NZ_JBBJSM010000002.1	278662	277640	1023	Rod shape-determining protein MreB	- none -	277640	278662	
fig|246786.26.peg.1262	CDS	NZ_JBBJSM010000002.1	279459	278776	684	UPF0758 family protein	- none -	278776	279459	
fig|246786.26.peg.1263	CDS	NZ_JBBJSM010000002.1	280065	279496	570	Septum formation protein Maf	- none -	279496	280065	
fig|246786.26.peg.1264	CDS	NZ_JBBJSM010000002.1	280206	280069	138	hypothetical protein	- none -	280069	280206	
fig|246786.26.peg.1265	CDS	NZ_JBBJSM010000002.1	281247	280225	1023	hypothetical protein	- none -	280225	281247	
fig|246786.26.peg.1266	CDS	NZ_JBBJSM010000002.1	282192	281365	828	hypothetical protein	- none -	281365	282192	
fig|246786.26.peg.1267	CDS	NZ_JBBJSM010000002.1	282790	282173	618	hypothetical protein	- none -	282173	282790	
fig|246786.26.peg.1268	CDS	NZ_JBBJSM010000002.1	283822	282791	1032	hypothetical protein	- none -	282791	283822	
fig|246786.26.peg.1269	CDS	NZ_JBBJSM010000002.1	284591	283839	753	Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase (EC 2.1.1.-)	Type IV pilus, Type IV pilus	283839	284591	
fig|246786.26.peg.1270	CDS	NZ_JBBJSM010000002.1	284976	284596	381	hypothetical protein	- none -	284596	284976	
fig|246786.26.peg.1271	CDS	NZ_JBBJSM010000002.1	286288	285083	1206	Type IV fimbrial assembly protein PilC	Type IV pilus	285083	286288	
fig|246786.26.peg.1272	CDS	NZ_JBBJSM010000002.1	287328	286288	1041	Twitching motility protein PilT	Type IV pilus	286288	287328	
fig|246786.26.peg.1273	CDS	NZ_JBBJSM010000002.1	288989	287334	1656	Type IV fimbrial assembly, ATPase PilB	Type IV pilus	287334	288989	
fig|246786.26.peg.1274	CDS	NZ_JBBJSM010000002.1	290301	288994	1308	hypothetical protein	- none -	288994	290301	
fig|246786.26.peg.1275	CDS	NZ_JBBJSM010000002.1	292407	290695	1713	hypothetical protein	- none -	290695	292407	
fig|246786.26.peg.1276	CDS	NZ_JBBJSM010000002.1	293795	292491	1305	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	Folate Biosynthesis, Folate Biosynthesis	292491	293795	
fig|246786.26.peg.1277	CDS	NZ_JBBJSM010000002.1	296510	293868	2643	Valyl-tRNA synthetase (EC 6.1.1.9)	tRNA aminoacylation, Val	293868	296510	
fig|246786.26.peg.1278	CDS	NZ_JBBJSM010000002.1	296976	297167	192	hypothetical protein	- none -	296976	297167	
fig|246786.26.peg.1279	CDS	NZ_JBBJSM010000002.1	298410	297373	1038	hypothetical protein	- none -	297373	298410	
fig|246786.26.peg.1280	CDS	NZ_JBBJSM010000002.1	299511	298504	1008	Stage VI sporulation protein D	- none -	298504	299511	
fig|246786.26.peg.1281	CDS	NZ_JBBJSM010000002.1	299577	299858	282	Stress response protein CsbD	- none -	299577	299858	
fig|246786.26.peg.1282	CDS	NZ_JBBJSM010000002.1	299942	300109	168	hypothetical protein	- none -	299942	300109	
fig|246786.26.peg.1283	CDS	NZ_JBBJSM010000002.1	301435	300149	1287	Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)	- none -	300149	301435	
fig|246786.26.peg.1284	CDS	NZ_JBBJSM010000002.1	302435	301455	981	Porphobilinogen synthase (EC 4.2.1.24)	- none -	301455	302435	
fig|246786.26.peg.1285	CDS	NZ_JBBJSM010000002.1	303221	302439	783	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107) / Uroporphyrinogen-III synthase (EC 4.2.1.75)	- none -	302439	303221	
fig|246786.26.peg.1286	CDS	NZ_JBBJSM010000002.1	304153	303221	933	Porphobilinogen deaminase (EC 2.5.1.61)	- none -	303221	304153	
fig|246786.26.peg.1287	CDS	NZ_JBBJSM010000002.1	305019	304186	834	HemX protein, negative effector of steady-state concentration of glutamyl-tRNA reductase	- none -	304186	305019	
fig|246786.26.peg.1288	CDS	NZ_JBBJSM010000002.1	306393	305038	1356	Glutamyl-tRNA reductase (EC 1.2.1.70)	- none -	305038	306393	
fig|246786.26.peg.1289	CDS	NZ_JBBJSM010000002.1	306662	307147	486	hypothetical protein	- none -	306662	307147	
fig|246786.26.peg.1290	CDS	NZ_JBBJSM010000002.1	307285	307527	243	hypothetical protein	- none -	307285	307527	
fig|246786.26.peg.1291	CDS	NZ_JBBJSM010000002.1	307564	307779	216	hypothetical protein	- none -	307564	307779	
fig|246786.26.peg.1292	CDS	NZ_JBBJSM010000002.1	307895	308104	210	hypothetical protein	- none -	307895	308104	
fig|246786.26.peg.1293	CDS	NZ_JBBJSM010000002.1	308349	308101	249	hypothetical protein	- none -	308101	308349	
fig|246786.26.peg.1294	CDS	NZ_JBBJSM010000002.1	308432	309067	636	hypothetical protein	- none -	308432	309067	
fig|246786.26.peg.1295	CDS	NZ_JBBJSM010000002.1	309693	309106	588	GTP-binding protein EngB	- none -	309106	309693	
fig|246786.26.peg.1296	CDS	NZ_JBBJSM010000002.1	312014	309690	2325	ATP-dependent protease La (EC 3.4.21.53) Type I	Proteolysis in bacteria, ATP-dependent	309690	312014	
fig|246786.26.peg.1297	CDS	NZ_JBBJSM010000002.1	313944	312286	1659	ATP-dependent protease La (EC 3.4.21.53) LonB Type I	- none -	312286	313944	
fig|246786.26.peg.1298	CDS	NZ_JBBJSM010000002.1	315482	314217	1266	ATP-dependent Clp protease ATP-binding subunit ClpX	Proteolysis in bacteria, ATP-dependent	314217	315482	
fig|246786.26.peg.1299	CDS	NZ_JBBJSM010000002.1	317216	315930	1287	Cell division trigger factor (EC 5.2.1.8)	- none -	315930	317216	
fig|246786.26.peg.1300	CDS	NZ_JBBJSM010000002.1	318466	317459	1008	TPR repeat protein	- none -	317459	318466	
fig|246786.26.peg.1301	CDS	NZ_JBBJSM010000002.1	319278	318691	588	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	Branched-Chain Amino Acid Biosynthesis, Leucine Biosynthesis	318691	319278	
fig|246786.26.peg.1302	CDS	NZ_JBBJSM010000002.1	320689	319250	1440	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	Branched-Chain Amino Acid Biosynthesis, Leucine Biosynthesis	319250	320689	
fig|246786.26.peg.1303	CDS	NZ_JBBJSM010000002.1	321879	320767	1113	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	Branched-Chain Amino Acid Biosynthesis, Leucine Biosynthesis	320767	321879	
fig|246786.26.peg.1304	CDS	NZ_JBBJSM010000002.1	323467	321923	1545	2-isopropylmalate synthase (EC 2.3.3.13)	Branched-Chain Amino Acid Biosynthesis, Leucine Biosynthesis	321923	323467	
fig|246786.26.peg.1305	CDS	NZ_JBBJSM010000002.1	324476	323454	1023	Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)	- none -	323454	324476	
fig|246786.26.peg.1306	CDS	NZ_JBBJSM010000002.1	325327	324812	516	Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase subunits, Branched-Chain Amino Acid Biosynthesis	324812	325327	
fig|246786.26.peg.1307	CDS	NZ_JBBJSM010000002.1	327042	325324	1719	Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase subunits, Branched-Chain Amino Acid Biosynthesis	325324	327042	
fig|246786.26.peg.1308	CDS	NZ_JBBJSM010000002.1	328359	327454	906	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	Alanine biosynthesis, Branched-Chain Amino Acid Biosynthesis, Isoleucine degradation, Leucine Biosynthesis, Pyruvate Alanine Serine Interconversions, Valine degradation	327454	328359	
fig|246786.26.peg.1309	CDS	NZ_JBBJSM010000002.1	328728	328576	153	hypothetical protein	- none -	328576	328728	
fig|246786.26.rna.2	RNA	NZ_JBBJSM010000002.1	329153	329078	76	tRNA-Arg-TCT	- none -	329078	329153	
fig|246786.26.peg.1310	CDS	NZ_JBBJSM010000002.1	329790	329278	513	FIG009886: phosphoesterase	- none -	329278	329790	
fig|246786.26.peg.1311	CDS	NZ_JBBJSM010000002.1	330406	329810	597	Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	- none -	329810	330406	
fig|246786.26.peg.1312	CDS	NZ_JBBJSM010000002.1	331161	330403	759	Ribonuclease PH (EC 2.7.7.56)	tRNA processing	330403	331161	
fig|246786.26.peg.1313	CDS	NZ_JBBJSM010000002.1	332416	331331	1086	Germination (Cortex hydrolysis) and sporulation protein GerM	- none -	331331	332416	
fig|246786.26.peg.1314	CDS	NZ_JBBJSM010000002.1	333375	332578	798	Glutamate racemase (EC 5.1.1.3)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	332578	333375	
fig|246786.26.peg.1315	CDS	NZ_JBBJSM010000002.1	333837	333385	453	Uncharacterized transcriptional regulator YsmB, MarR family	- none -	333385	333837	
fig|246786.26.peg.1316	CDS	NZ_JBBJSM010000002.1	334250	334026	225	Major transcriptional regulator of spore coat formation GerE	- none -	334026	334250	
fig|246786.26.peg.1317	CDS	NZ_JBBJSM010000002.1	334852	334385	468	4-hydroxybenzoyl-CoA thioesterase	- none -	334385	334852	
fig|246786.26.peg.1318	CDS	NZ_JBBJSM010000002.1	335689	334925	765	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	- none -	334925	335689	
fig|246786.26.peg.1319	CDS	NZ_JBBJSM010000002.1	337453	335693	1761	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	- none -	335693	337453	
fig|246786.26.peg.1320	CDS	NZ_JBBJSM010000002.1	338092	337484	609	Succinate dehydrogenase cytochrome b558 subunit	- none -	337484	338092	
fig|246786.26.peg.1321	CDS	NZ_JBBJSM010000002.1	338395	338856	462	hypothetical protein	- none -	338395	338856	
fig|246786.26.peg.1322	CDS	NZ_JBBJSM010000002.1	340147	338906	1242	Aspartokinase (EC 2.7.2.4)	CBSS-216591.1.peg.168, Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch, Threonine and Homoserine Biosynthesis	338906	340147	
fig|246786.26.peg.1323	CDS	NZ_JBBJSM010000002.1	340260	340436	177	hypothetical protein	- none -	340260	340436	
fig|246786.26.peg.1324	CDS	NZ_JBBJSM010000002.1	342317	340533	1785	Excinuclease ABC subunit C	DNA repair, UvrABC system	340533	342317	
fig|246786.26.peg.1325	CDS	NZ_JBBJSM010000002.1	342886	342572	315	Thioredoxin	CBSS-315749.4.peg.3658	342572	342886	
fig|246786.26.peg.1326	CDS	NZ_JBBJSM010000002.1	344029	343052	978	Electron transfer flavoprotein, alpha subunit	Acetyl-CoA fermentation to Butyrate, Lysine fermentation	343052	344029	
fig|246786.26.peg.1327	CDS	NZ_JBBJSM010000002.1	344860	344087	774	Electron transfer flavoprotein, beta subunit	Acetyl-CoA fermentation to Butyrate, Lysine fermentation	344087	344860	
fig|246786.26.peg.1328	CDS	NZ_JBBJSM010000002.1	345706	344933	774	Enoyl-CoA hydratase (EC 4.2.1.17)	Acetyl-CoA fermentation to Butyrate, Butanol Biosynthesis, Butyrate metabolism cluster, Fatty acid metabolism cluster, Isoleucine degradation, Lysine fermentation, Polyhydroxybutyrate metabolism, Valine degradation	344933	345706	
fig|246786.26.peg.1329	CDS	NZ_JBBJSM010000002.1	346333	345749	585	Fatty acid metabolism regulator protein FadR, TetR family	- none -	345749	346333	
fig|246786.26.peg.1330	CDS	NZ_JBBJSM010000002.1	348377	346689	1689	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	Biotin biosynthesis, Fatty acid metabolism cluster	346689	348377	
fig|246786.26.peg.1331	CDS	NZ_JBBJSM010000002.1	349117	348713	405	DUF350 domain-containing protein	- none -	348713	349117	
fig|246786.26.peg.1332	CDS	NZ_JBBJSM010000002.1	351492	349135	2358	Recombination inhibitory protein MutS2	CBSS-198094.1.peg.4426, DNA repair, bacterial MutL-MutS system	349135	351492	
fig|246786.26.peg.1333	CDS	NZ_JBBJSM010000002.1	353261	351537	1725	DNA polymerase X family	CBSS-198094.1.peg.4426	351537	353261	
fig|246786.26.peg.1334	CDS	NZ_JBBJSM010000002.1	353919	353377	543	Possible colicin V production protein	CBSS-198094.1.peg.4426	353377	353919	
fig|246786.26.peg.1335	CDS	NZ_JBBJSM010000002.1	354185	353928	258	hypothetical protein	- none -	353928	354185	
fig|246786.26.peg.1336	CDS	NZ_JBBJSM010000002.1	354304	355242	939	Ribonuclease HIII (EC 3.1.26.4)	CBSS-198094.1.peg.4426, Ribonuclease H, Ribonucleases in Bacillus	354304	355242	
fig|246786.26.peg.1337	CDS	NZ_JBBJSM010000002.1	357711	355297	2415	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	tRNA aminoacylation, Phe	355297	357711	
fig|246786.26.peg.1338	CDS	NZ_JBBJSM010000002.1	358760	357726	1035	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	tRNA aminoacylation, Phe	357726	358760	
fig|246786.26.peg.1339	CDS	NZ_JBBJSM010000002.1	358947	359081	135	hypothetical protein	- none -	358947	359081	
fig|246786.26.peg.1340	CDS	NZ_JBBJSM010000002.1	359884	359132	753	Uncharacterized RNA methyltransferase YsgA	- none -	359132	359884	
fig|246786.26.peg.1341	CDS	NZ_JBBJSM010000002.1	360354	360566	213	Small, acid-soluble spore protein I	- none -	360354	360566	
fig|246786.26.peg.1342	CDS	NZ_JBBJSM010000002.1	361699	360614	1086	Putative aminopeptidase YsdC	- none -	360614	361699	
fig|246786.26.peg.1343	CDS	NZ_JBBJSM010000002.1	362250	361762	489	Dimeric dUTPase (EC 3.6.1.23)	Housecleaning nucleoside triphosphate pyrophosphatases	361762	362250	
fig|246786.26.peg.1344	CDS	NZ_JBBJSM010000002.1	362379	362774	396	Sigma-W pathway protein YsdB	- none -	362379	362774	
fig|246786.26.peg.1345	CDS	NZ_JBBJSM010000002.1	363381	362797	585	hypothetical protein	- none -	362797	363381	
fig|246786.26.peg.1346	CDS	NZ_JBBJSM010000002.1	363712	363443	270	hypothetical protein	- none -	363443	363712	
fig|246786.26.peg.1347	CDS	NZ_JBBJSM010000002.1	364137	363778	360	LSU ribosomal protein L20p	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins), Ribosome LSU bacterial	363778	364137	
fig|246786.26.peg.1348	CDS	NZ_JBBJSM010000002.1	364365	364165	201	LSU ribosomal protein L35p	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins), Ribosome LSU bacterial	364165	364365	
fig|246786.26.peg.1349	CDS	NZ_JBBJSM010000002.1	364890	364387	504	Translation initiation factor 3	Mycobacterium virulence operon involved in protein synthesis (LSU ribosomal proteins), Translation initiation factors bacterial	364387	364890	
fig|246786.26.peg.1350	CDS	NZ_JBBJSM010000002.1	367145	365217	1929	Threonyl-tRNA synthetase (EC 6.1.1.3)	tRNA aminoacylation, Thr	365217	367145	
fig|246786.26.peg.1351	CDS	NZ_JBBJSM010000002.1	368344	367520	825	hypothetical protein	- none -	367520	368344	
fig|246786.26.peg.1352	CDS	NZ_JBBJSM010000002.1	369396	368461	936	Helicase loader DnaI	- none -	368461	369396	
fig|246786.26.peg.1353	CDS	NZ_JBBJSM010000002.1	370815	369418	1398	Helicase loader DnaB	- none -	369418	370815	
fig|246786.26.peg.1354	CDS	NZ_JBBJSM010000002.1	371357	370899	459	Ribonucleotide reductase transcriptional regulator NrdR	Ribonucleotide reduction	370899	371357	
fig|246786.26.peg.1355	CDS	NZ_JBBJSM010000002.1	371870	371472	399	hypothetical protein	- none -	371472	371870	
fig|246786.26.peg.1356	CDS	NZ_JBBJSM010000002.1	372367	371987	381	S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1B	Polyamine Metabolism	371987	372367	
fig|246786.26.peg.1357	CDS	NZ_JBBJSM010000002.1	373999	372977	1023	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.13)	- none -	372977	373999	
fig|246786.26.peg.1358	CDS	NZ_JBBJSM010000002.1	374733	374128	606	Dephospho-CoA kinase (EC 2.7.1.24)	Coenzyme A Biosynthesis	374128	374733	
fig|246786.26.peg.1359	CDS	NZ_JBBJSM010000002.1	375386	374751	636	Uncharacterized membrane protein YtaF	- none -	374751	375386	
fig|246786.26.peg.1360	CDS	NZ_JBBJSM010000002.1	376272	375448	825	Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)	- none -	375448	376272	
fig|246786.26.peg.1361	CDS	NZ_JBBJSM010000002.1	378915	376285	2631	DNA polymerase I (EC 2.7.7.7)	- none -	376285	378915	
fig|246786.26.peg.1362	CDS	NZ_JBBJSM010000002.1	379952	379017	936	HflC protein	Hfl operon	379017	379952	
fig|246786.26.peg.1363	CDS	NZ_JBBJSM010000002.1	380922	379942	981	HflK protein	Hfl operon	379942	380922	
fig|246786.26.peg.1364	CDS	NZ_JBBJSM010000002.1	382883	381123	1761	Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	Phosphate metabolism	381123	382883	
fig|246786.26.peg.1365	CDS	NZ_JBBJSM010000002.1	383595	382876	720	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP	Phosphate metabolism	382876	383595	
fig|246786.26.peg.1366	CDS	NZ_JBBJSM010000002.1	383807	383676	132	hypothetical protein	- none -	383676	383807	
fig|246786.26.peg.1367	CDS	NZ_JBBJSM010000002.1	384288	383812	477	MaoC like domain protein	- none -	383812	384288	
fig|246786.26.peg.1368	CDS	NZ_JBBJSM010000002.1	385311	384373	939	Malate dehydrogenase (EC 1.1.1.37)	Glyoxylate bypass, TCA Cycle	384373	385311	
fig|246786.26.peg.1369	CDS	NZ_JBBJSM010000002.1	386659	385391	1269	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	TCA Cycle	385391	386659	
fig|246786.26.peg.1370	CDS	NZ_JBBJSM010000002.1	387877	386759	1119	Citrate synthase (si) (EC 2.3.3.1)	Glyoxylate bypass, TCA Cycle	386759	387877	
fig|246786.26.peg.1371	CDS	NZ_JBBJSM010000002.1	388727	388269	459	UPF0756 membrane protein YtwI	- none -	388269	388727	
fig|246786.26.peg.1372	CDS	NZ_JBBJSM010000002.1	388779	389891	1113	Sporulation integral membrane protein YtvI	- none -	388779	389891	
fig|246786.26.peg.1373	CDS	NZ_JBBJSM010000002.1	390433	389981	453	UPF0716 protein FxsA	- none -	389981	390433	
fig|246786.26.peg.1374	CDS	NZ_JBBJSM010000002.1	392240	390480	1761	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	Glycerate metabolism, Pyruvate metabolism I: anaplerotic reactions, PEP	390480	392240	
fig|246786.26.peg.1375	CDS	NZ_JBBJSM010000002.1	393254	392295	960	6-phosphofructokinase (EC 2.7.1.11)	- none -	392295	393254	
fig|246786.26.peg.1376	CDS	NZ_JBBJSM010000002.1	394571	393594	978	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	Fatty Acid Biosynthesis FASII	393594	394571	
fig|246786.26.peg.1377	CDS	NZ_JBBJSM010000002.1	395428	394565	864	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	Fatty Acid Biosynthesis FASII	394565	395428	
fig|246786.26.peg.1378	CDS	NZ_JBBJSM010000002.1	396182	395556	627	Transcriptional regulator, GntR family	- none -	395556	396182	
fig|246786.26.peg.1379	CDS	NZ_JBBJSM010000002.1	397428	396193	1236	NADP-dependent malic enzyme (EC 1.1.1.40)	Pyruvate metabolism I: anaplerotic reactions, PEP	396193	397428	
fig|246786.26.peg.1380	CDS	NZ_JBBJSM010000002.1	400917	397549	3369	DNA polymerase III alpha subunit (EC 2.7.7.7)	- none -	397549	400917	
fig|246786.26.peg.1381	CDS	NZ_JBBJSM010000002.1	401044	401382	339	FIG012070: hypothetical protein	- none -	401044	401382	
fig|246786.26.peg.1382	CDS	NZ_JBBJSM010000002.1	401379	401882	504	hypothetical protein	- none -	401379	401882	
fig|246786.26.peg.1383	CDS	NZ_JBBJSM010000002.1	402018	402200	183	hypothetical protein	- none -	402018	402200	
fig|246786.26.peg.1384	CDS	NZ_JBBJSM010000002.1	403159	402218	942	3'-to-5' oligoribonuclease A, Bacillus type	- none -	402218	403159	
fig|246786.26.peg.1385	CDS	NZ_JBBJSM010000002.1	403306	403602	297	Uncharacterized membrane protein YtpI	- none -	403306	403602	
fig|246786.26.peg.1386	CDS	NZ_JBBJSM010000002.1	404988	403669	1320	Uncharacterized protein YtoI	- none -	403669	404988	
fig|246786.26.peg.1387	CDS	NZ_JBBJSM010000002.1	405287	405054	234	hypothetical protein	- none -	405054	405287	
fig|246786.26.peg.1388	CDS	NZ_JBBJSM010000002.1	406055	405375	681	FIG002379: metal-dependent hydrolase	- none -	405375	406055	
fig|246786.26.peg.1389	CDS	NZ_JBBJSM010000002.1	406170	406301	132	hypothetical protein	- none -	406170	406301	
fig|246786.26.peg.1390	CDS	NZ_JBBJSM010000002.1	407962	406844	1119	Alanine dehydrogenase (EC 1.4.1.1)	Pyruvate Alanine Serine Interconversions	406844	407962	
fig|246786.26.peg.1391	CDS	NZ_JBBJSM010000002.1	408938	408180	759	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	408180	408938	
fig|246786.26.peg.1392	CDS	NZ_JBBJSM010000002.1	409080	410375	1296	hypothetical protein	- none -	409080	410375	
fig|246786.26.peg.1393	CDS	NZ_JBBJSM010000002.1	410558	410391	168	hypothetical protein	- none -	410391	410558	
fig|246786.26.peg.1394	CDS	NZ_JBBJSM010000002.1	412014	410641	1374	Argininosuccinate lyase (EC 4.3.2.1)	- none -	410641	412014	
fig|246786.26.peg.1395	CDS	NZ_JBBJSM010000002.1	413222	412011	1212	Argininosuccinate synthase (EC 6.3.4.5)	- none -	412011	413222	
fig|246786.26.peg.1396	CDS	NZ_JBBJSM010000002.1	413411	413722	312	hypothetical protein	- none -	413411	413722	
fig|246786.26.peg.1397	CDS	NZ_JBBJSM010000002.1	414294	413779	516	Molybdenum cofactor biosynthesis protein MoaB	- none -	413779	414294	
fig|246786.26.peg.1398	CDS	NZ_JBBJSM010000002.1	415135	414281	855	YdbA paralog	- none -	414281	415135	
fig|246786.26.peg.1399	CDS	NZ_JBBJSM010000002.1	416616	415207	1410	Na+/H+ antiporter	- none -	415207	416616	
fig|246786.26.peg.1400	CDS	NZ_JBBJSM010000002.1	417910	416723	1188	Acetate kinase (EC 2.7.2.1)	CBSS-257314.1.peg.752, Fermentations: Lactate, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	416723	417910	
fig|246786.26.peg.1401	CDS	NZ_JBBJSM010000002.1	419143	418154	990	Adenine-specific methyltransferase (EC 2.1.1.72)	CBSS-257314.1.peg.752	418154	419143	
