Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|2499688.22.peg.1513	CDS	NZ_JBBJSR010000002.1	466748	467926	1179	Zinc-binding GTPase YciC	- none -	466748	467926	
fig|2499688.22.peg.1514	CDS	NZ_JBBJSR010000002.1	467999	468937	939	hypothetical protein	- none -	467999	468937	
fig|2499688.22.peg.1515	CDS	NZ_JBBJSR010000002.1	469170	469793	624	hypothetical protein	- none -	469170	469793	
fig|2499688.22.peg.1516	CDS	NZ_JBBJSR010000002.1	469807	470805	999	L-glyceraldehyde 3-phosphate reductase	- none -	469807	470805	
fig|2499688.22.peg.1517	CDS	NZ_JBBJSR010000002.1	470895	472121	1227	hypothetical protein	- none -	470895	472121	
fig|2499688.22.peg.1518	CDS	NZ_JBBJSR010000002.1	472304	472738	435	PsiE protein	- none -	472304	472738	
fig|2499688.22.peg.1519	CDS	NZ_JBBJSR010000002.1	472782	473210	429	Transcriptional regulator, MarR family	- none -	472782	473210	
fig|2499688.22.peg.1520	CDS	NZ_JBBJSR010000002.1	473341	474966	1626	hypothetical protein	- none -	473341	474966	
fig|2499688.22.peg.1521	CDS	NZ_JBBJSR010000002.1	474999	475634	636	hypothetical protein	- none -	474999	475634	
fig|2499688.22.peg.1522	CDS	NZ_JBBJSR010000002.1	475761	477047	1287	hypothetical protein	- none -	475761	477047	
fig|2499688.22.peg.1523	CDS	NZ_JBBJSR010000002.1	477831	477064	768	Transcriptional repressor of the myo-inositol catabolic operon DeoR family	Inositol catabolism	477064	477831	
fig|2499688.22.peg.1524	CDS	NZ_JBBJSR010000002.1	479700	478156	1545	drug resistance transporter, EmrB/QacA family	- none -	478156	479700	
fig|2499688.22.peg.1525	CDS	NZ_JBBJSR010000002.1	479965	480861	897	Transcriptional regulator, AcrR family	- none -	479965	480861	
fig|2499688.22.peg.1526	CDS	NZ_JBBJSR010000002.1	481014	481865	852	Glucose:proton symporter GlcU	- none -	481014	481865	
fig|2499688.22.peg.1527	CDS	NZ_JBBJSR010000002.1	481881	482666	786	Glucose 1-dehydrogenase (EC 1.1.1.47)	D-gluconate and ketogluconates metabolism	481881	482666	
fig|2499688.22.peg.1528	CDS	NZ_JBBJSR010000002.1	482788	483228	441	hypothetical protein	- none -	482788	483228	
fig|2499688.22.peg.1529	CDS	NZ_JBBJSR010000002.1	483343	483792	450	hypothetical protein	- none -	483343	483792	
fig|2499688.22.peg.1530	CDS	NZ_JBBJSR010000002.1	483953	484981	1029	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)	- none -	483953	484981	
fig|2499688.22.peg.1531	CDS	NZ_JBBJSR010000002.1	485195	486079	885	hypothetical protein	- none -	485195	486079	
fig|2499688.22.peg.1532	CDS	NZ_JBBJSR010000002.1	486146	486316	171	hypothetical protein	- none -	486146	486316	
fig|2499688.22.peg.1533	CDS	NZ_JBBJSR010000002.1	487784	486426	1359	Uncharacterized transporter YcgH	- none -	486426	487784	
fig|2499688.22.peg.1534	CDS	NZ_JBBJSR010000002.1	488034	488327	294	hypothetical protein	- none -	488034	488327	
fig|2499688.22.peg.1535	CDS	NZ_JBBJSR010000002.1	488827	489258	432	Uncharacterized protein YjlC	- none -	488827	489258	
fig|2499688.22.peg.1536	CDS	NZ_JBBJSR010000002.1	489298	490482	1185	NADH dehydrogenase (EC 1.6.99.3)	Respiratory dehydrogenases 1, Riboflavin synthesis cluster	489298	490482	
fig|2499688.22.peg.1537	CDS	NZ_JBBJSR010000002.1	490646	490491	156	hypothetical protein	- none -	490491	490646	
fig|2499688.22.peg.1538	CDS	NZ_JBBJSR010000002.1	490981	492807	1827	Uncharacterized amino acid permease YdaO	- none -	490981	492807	
fig|2499688.22.peg.1539	CDS	NZ_JBBJSR010000002.1	493654	492881	774	2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)	Acetoin, butanediol metabolism	492881	493654	
fig|2499688.22.peg.1540	CDS	NZ_JBBJSR010000002.1	493840	494325	486	hypothetical protein	- none -	493840	494325	
fig|2499688.22.peg.1541	CDS	NZ_JBBJSR010000002.1	494707	494381	327	hypothetical protein	- none -	494381	494707	
fig|2499688.22.peg.1542	CDS	NZ_JBBJSR010000002.1	494887	495885	999	L-asparaginase I, cytoplasmic (EC 3.5.1.1)	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	494887	495885	
fig|2499688.22.peg.1543	CDS	NZ_JBBJSR010000002.1	495855	496742	888	hypothetical protein	- none -	495855	496742	
fig|2499688.22.peg.1544	CDS	NZ_JBBJSR010000002.1	497059	500052	2994	hypothetical protein	- none -	497059	500052	
fig|2499688.22.peg.1545	CDS	NZ_JBBJSR010000002.1	501204	500083	1122	Glycine/D-amino acid oxidases family	- none -	500083	501204	
fig|2499688.22.peg.1546	CDS	NZ_JBBJSR010000002.1	501644	502954	1311	hypothetical protein	- none -	501644	502954	
fig|2499688.22.peg.1547	CDS	NZ_JBBJSR010000002.1	502999	503112	114	hypothetical protein	- none -	502999	503112	
fig|2499688.22.peg.1548	CDS	NZ_JBBJSR010000002.1	503304	504245	942	Zinc ABC transporter, substrate-binding lipoprotein AdcA	- none -	503304	504245	
fig|2499688.22.peg.1549	CDS	NZ_JBBJSR010000002.1	504362	505069	708	Zinc ABC transporter, ATP-binding protein AdcC	- none -	504362	505069	
fig|2499688.22.peg.1550	CDS	NZ_JBBJSR010000002.1	505021	505866	846	Zinc ABC transporter, permease protein AdcB	- none -	505021	505866	
fig|2499688.22.peg.1551	CDS	NZ_JBBJSR010000002.1	506869	505910	960	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	Glycine and Serine Utilization, Pyridoxin (Vitamin B6) Biosynthesis, Serine Biosynthesis	505910	506869	
fig|2499688.22.peg.1552	CDS	NZ_JBBJSR010000002.1	507790	506987	804	ABC transporter, permease protein (cluster 12, methionine/phosphonates)	- none -	506987	507790	
fig|2499688.22.peg.1553	CDS	NZ_JBBJSR010000002.1	508605	507787	819	ABC transporter, permease protein (cluster 12, methionine/phosphonates)	- none -	507787	508605	
fig|2499688.22.peg.1554	CDS	NZ_JBBJSR010000002.1	509372	508602	771	ABC transporter, ATP-binding protein (cluster 12, methionine/phosphonates)	- none -	508602	509372	
fig|2499688.22.peg.1555	CDS	NZ_JBBJSR010000002.1	510540	509611	930	ABC transporter, substrate-binding protein (cluster 12, methionine/phosphonates)	- none -	509611	510540	
fig|2499688.22.peg.1556	CDS	NZ_JBBJSR010000002.1	510877	512433	1557	2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	Purine conversions, pyrimidine conversions	510877	512433	
fig|2499688.22.peg.1557	CDS	NZ_JBBJSR010000002.1	512606	513322	717	Glutamine amidotransferase, class I	- none -	512606	513322	
fig|2499688.22.peg.1558	CDS	NZ_JBBJSR010000002.1	513537	515468	1932	hypothetical protein	- none -	513537	515468	
fig|2499688.22.peg.1559	CDS	NZ_JBBJSR010000002.1	515495	515839	345	PTS system, cellobiose-specific IIB component (EC 2.7.1.205)	- none -	515495	515839	
fig|2499688.22.peg.1560	CDS	NZ_JBBJSR010000002.1	515985	516251	267	Phosphotransferase system, phosphocarrier protein HPr	Fructose utilization, HPr catabolite repression system	515985	516251	
fig|2499688.22.peg.1561	CDS	NZ_JBBJSR010000002.1	516365	517162	798	ABC transporter, ATP-binding protein	- none -	516365	517162	
fig|2499688.22.peg.1562	CDS	NZ_JBBJSR010000002.1	517526	517221	306	hypothetical protein	- none -	517221	517526	
fig|2499688.22.peg.1563	CDS	NZ_JBBJSR010000002.1	517823	518314	492	Uncharacterized membrane protein YuaF	- none -	517823	518314	
fig|2499688.22.peg.1564	CDS	NZ_JBBJSR010000002.1	518360	519856	1497	Inner membrane protein YqiK	- none -	518360	519856	
fig|2499688.22.peg.1565	CDS	NZ_JBBJSR010000002.1	520964	520086	879	Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC	Choline and Betaine Uptake and Betaine Biosynthesis	520086	520964	
fig|2499688.22.peg.1566	CDS	NZ_JBBJSR010000002.1	521814	520969	846	Glycine betaine ABC transport system, permease protein OpuAB	Choline and Betaine Uptake and Betaine Biosynthesis	520969	521814	
fig|2499688.22.peg.1567	CDS	NZ_JBBJSR010000002.1	523052	521814	1239	Glycine betaine ABC transport system, ATP-binding protein OpuAA (EC 3.6.3.32)	Choline and Betaine Uptake and Betaine Biosynthesis	521814	523052	
fig|2499688.22.peg.1568	CDS	NZ_JBBJSR010000002.1	523402	523941	540	hypothetical protein	- none -	523402	523941	
fig|2499688.22.peg.1569	CDS	NZ_JBBJSR010000002.1	524217	524315	99	hypothetical protein	- none -	524217	524315	
fig|2499688.22.peg.1570	CDS	NZ_JBBJSR010000002.1	524355	524489	135	hypothetical protein	- none -	524355	524489	
fig|2499688.22.peg.1571	CDS	NZ_JBBJSR010000002.1	524519	524797	279	hypothetical protein	- none -	524519	524797	
fig|2499688.22.peg.1572	CDS	NZ_JBBJSR010000002.1	524857	528405	3549	Multidomain signal transduction protein including CheB-like methylesterase, CheR-like methyltransferase and BaeS-like histidine kinase	- none -	524857	528405	
fig|2499688.22.peg.1573	CDS	NZ_JBBJSR010000002.1	529025	528423	603	hypothetical protein	- none -	528423	529025	
fig|2499688.22.peg.1574	CDS	NZ_JBBJSR010000002.1	529699	529022	678	hypothetical protein	- none -	529022	529699	
fig|2499688.22.peg.1575	CDS	NZ_JBBJSR010000002.1	529841	530194	354	hypothetical protein	- none -	529841	530194	
fig|2499688.22.peg.1576	CDS	NZ_JBBJSR010000002.1	531011	530244	768	Putative deoxyribonuclease similar to YcfH, type 3	YcfH	530244	531011	
fig|2499688.22.peg.1577	CDS	NZ_JBBJSR010000002.1	531757	531008	750	ABC transporter, ATP-binding protein (cluster 10, nitrate/sulfonate/bicarbonate)	- none -	531008	531757	
fig|2499688.22.peg.1578	CDS	NZ_JBBJSR010000002.1	532519	531758	762	Hydroxymethylpyrimidine ABC transporter, transmembrane component	Thiamin biosynthesis	531758	532519	
fig|2499688.22.peg.1579	CDS	NZ_JBBJSR010000002.1	532809	532519	291	hypothetical protein	- none -	532519	532809	
fig|2499688.22.peg.1580	CDS	NZ_JBBJSR010000002.1	533810	532809	1002	Thiamin ABC transporter ThiY, substrate-binding component	- none -	532809	533810	
fig|2499688.22.peg.1581	CDS	NZ_JBBJSR010000002.1	534554	534150	405	hypothetical protein	- none -	534150	534554	
fig|2499688.22.peg.1582	CDS	NZ_JBBJSR010000002.1	534754	535476	723	NAD-dependent protein deacetylase of SIR2 family	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	534754	535476	
fig|2499688.22.peg.1583	CDS	NZ_JBBJSR010000002.1	535606	537189	1584	Peptide chain release factor 3	Translation termination factors bacterial	535606	537189	
fig|2499688.22.peg.1584	CDS	NZ_JBBJSR010000002.1	537734	538807	1074	hypothetical protein	- none -	537734	538807	
fig|2499688.22.peg.1585	CDS	NZ_JBBJSR010000002.1	538892	540061	1170	L-amino acid ABC transporter (Glu/Asp/His/...), permease protein 1 AapQ	- none -	538892	540061	
fig|2499688.22.peg.1586	CDS	NZ_JBBJSR010000002.1	540071	541273	1203	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)	- none -	540071	541273	
fig|2499688.22.peg.1587	CDS	NZ_JBBJSR010000002.1	541290	542069	780	ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)	- none -	541290	542069	
fig|2499688.22.peg.1588	CDS	NZ_JBBJSR010000002.1	542271	542723	453	hypothetical protein	- none -	542271	542723	
fig|2499688.22.peg.1589	CDS	NZ_JBBJSR010000002.1	543066	543833	768	Uncharacterized membrane protein YkoY	- none -	543066	543833	
fig|2499688.22.peg.1590	CDS	NZ_JBBJSR010000002.1	544140	543946	195	Small, acid-soluble spore protein D	- none -	543946	544140	
fig|2499688.22.peg.1591	CDS	NZ_JBBJSR010000002.1	544364	545725	1362	KtrCD potassium uptake system, integral membrane component KtrD	- none -	544364	545725	
fig|2499688.22.peg.1592	CDS	NZ_JBBJSR010000002.1	545838	545996	159	hypothetical protein	- none -	545838	545996	
fig|2499688.22.peg.1593	CDS	NZ_JBBJSR010000002.1	545999	546139	141	hypothetical protein	- none -	545999	546139	
fig|2499688.22.peg.1594	CDS	NZ_JBBJSR010000002.1	547216	546191	1026	Putative membrane-bound acyltransferase YkrP	- none -	546191	547216	
fig|2499688.22.peg.1595	CDS	NZ_JBBJSR010000002.1	547579	549453	1875	Sporulation kinase E (EC 2.7.13.3)	- none -	547579	549453	
fig|2499688.22.peg.1596	CDS	NZ_JBBJSR010000002.1	549543	550118	576	Transcriptional regulator	- none -	549543	550118	
fig|2499688.22.peg.1597	CDS	NZ_JBBJSR010000002.1	551022	550237	786	Aliphatic amidase AmiE (EC 3.5.1.4)	- none -	550237	551022	
fig|2499688.22.peg.1598	CDS	NZ_JBBJSR010000002.1	551201	552373	1173	Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase	- none -	551201	552373	
fig|2499688.22.peg.1599	CDS	NZ_JBBJSR010000002.1	552748	553008	261	hypothetical protein	- none -	552748	553008	
fig|2499688.22.peg.1600	CDS	NZ_JBBJSR010000002.1	554883	553384	1500	hypothetical protein	- none -	553384	554883	
fig|2499688.22.peg.1601	CDS	NZ_JBBJSR010000002.1	555123	555569	447	Transcriptional regulator, MarR family	- none -	555123	555569	
fig|2499688.22.peg.1602	CDS	NZ_JBBJSR010000002.1	555774	557471	1698	Oligoendopeptidase F	- none -	555774	557471	
fig|2499688.22.peg.1603	CDS	NZ_JBBJSR010000002.1	557708	557553	156	hypothetical protein	- none -	557553	557708	
fig|2499688.22.peg.1604	CDS	NZ_JBBJSR010000002.1	557853	557719	135	hypothetical protein	- none -	557719	557853	
fig|2499688.22.peg.1605	CDS	NZ_JBBJSR010000002.1	559060	557924	1137	hypothetical protein	- none -	557924	559060	
fig|2499688.22.peg.1606	CDS	NZ_JBBJSR010000002.1	559346	559534	189	hypothetical protein	- none -	559346	559534	
fig|2499688.22.peg.1607	CDS	NZ_JBBJSR010000002.1	561735	559579	2157	ATP-dependent Clp protease, ATP-binding subunit ClpE	- none -	559579	561735	
fig|2499688.22.peg.1608	CDS	NZ_JBBJSR010000002.1	561989	563029	1041	Uncharacterized membrane protein YkvI	- none -	561989	563029	
fig|2499688.22.peg.1609	CDS	NZ_JBBJSR010000002.1	564419	563058	1362	FIG00519347: Ribonucleotide reductase-like protein	- none -	563058	564419	
fig|2499688.22.peg.1610	CDS	NZ_JBBJSR010000002.1	564711	564436	276	ACT domain protein CAC_0478	- none -	564436	564711	
fig|2499688.22.peg.1611	CDS	NZ_JBBJSR010000002.1	564746	564946	201	hypothetical protein	- none -	564746	564946	
fig|2499688.22.peg.1612	CDS	NZ_JBBJSR010000002.1	565261	565365	105	hypothetical protein	- none -	565261	565365	
fig|2499688.22.peg.1613	CDS	NZ_JBBJSR010000002.1	565659	565486	174	hypothetical protein	- none -	565486	565659	
fig|2499688.22.peg.1614	CDS	NZ_JBBJSR010000002.1	566100	566294	195	hypothetical protein	- none -	566100	566294	
fig|2499688.22.peg.1615	CDS	NZ_JBBJSR010000002.1	566710	566976	267	Phosphotransferase system, phosphocarrier protein HPr	Fructose utilization, HPr catabolite repression system	566710	566976	
fig|2499688.22.peg.1616	CDS	NZ_JBBJSR010000002.1	566976	568694	1719	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	Fructose utilization	566976	568694	
fig|2499688.22.peg.1617	CDS	NZ_JBBJSR010000002.1	568948	569826	879	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	D-galactarate, D-glucarate and D-glycerate catabolism, D-galactarate, D-glucarate and D-glycerate catabolism - gjo, Glycerate metabolism	568948	569826	
fig|2499688.22.peg.1618	CDS	NZ_JBBJSR010000002.1	571017	569866	1152	N-acetyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.-)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch	569866	571017	
fig|2499688.22.peg.1619	CDS	NZ_JBBJSR010000002.1	571283	571137	147	hypothetical protein	- none -	571137	571283	
fig|2499688.22.peg.1620	CDS	NZ_JBBJSR010000002.1	571609	572913	1305	Uncharacterized MFS-type transporter	- none -	571609	572913	
fig|2499688.22.peg.1621	CDS	NZ_JBBJSR010000002.1	573180	574088	909	Chemotaxis protein CheV (EC 2.7.3.-)	- none -	573180	574088	
fig|2499688.22.peg.1622	CDS	NZ_JBBJSR010000002.1	574661	574194	468	Uncharacterized protein YkyB	- none -	574194	574661	
fig|2499688.22.peg.1623	CDS	NZ_JBBJSR010000002.1	574970	577114	2145	hypothetical protein	- none -	574970	577114	
fig|2499688.22.peg.1624	CDS	NZ_JBBJSR010000002.1	577919	577191	729	hypothetical protein	- none -	577191	577919	
fig|2499688.22.peg.1625	CDS	NZ_JBBJSR010000002.1	578131	579348	1218	Uncharacterized EAL-domain containing protein YkuI	- none -	578131	579348	
fig|2499688.22.peg.1626	CDS	NZ_JBBJSR010000002.1	579519	580136	618	hypothetical protein	- none -	579519	580136	
fig|2499688.22.peg.1627	CDS	NZ_JBBJSR010000002.1	580397	580164	234	hypothetical protein	- none -	580164	580397	
fig|2499688.22.peg.1628	CDS	NZ_JBBJSR010000002.1	580641	580877	237	Uncharacterized protein YkuJ	- none -	580641	580877	
fig|2499688.22.peg.1629	CDS	NZ_JBBJSR010000002.1	580992	581135	144	hypothetical protein	- none -	580992	581135	
fig|2499688.22.peg.1630	CDS	NZ_JBBJSR010000002.1	581205	581639	435	CBS domain-containing protein YkuL	- none -	581205	581639	
fig|2499688.22.peg.1631	CDS	NZ_JBBJSR010000002.1	581769	582674	906	LysR-family transcriptional regulator CcpC, catabolite repressor of CitB and CitZ expression	- none -	581769	582674	
fig|2499688.22.peg.1632	CDS	NZ_JBBJSR010000002.1	582790	583500	711	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch	582790	583500	
fig|2499688.22.peg.1633	CDS	NZ_JBBJSR010000002.1	583594	584724	1131	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch	583594	584724	
fig|2499688.22.peg.1634	CDS	NZ_JBBJSR010000002.1	585645	584788	858	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	Potassium homeostasis	584788	585645	
fig|2499688.22.peg.1635	CDS	NZ_JBBJSR010000002.1	585925	586467	543	Alkyl hydroperoxide reductase subunit C-like protein	Oxidative stress, Thioredoxin-disulfide reductase	585925	586467	
fig|2499688.22.peg.1636	CDS	NZ_JBBJSR010000002.1	586532	586996	465	Thiol-disulfide oxidoreductase YkuV	- none -	586532	586996	
fig|2499688.22.peg.1637	CDS	NZ_JBBJSR010000002.1	587257	589002	1746	Efflux ABC transporter, permease/ATP-binding protein YknU	- none -	587257	589002	
fig|2499688.22.peg.1638	CDS	NZ_JBBJSR010000002.1	589020	590846	1827	Efflux ABC transporter, permease/ATP-binding protein YknV	- none -	589020	590846	
fig|2499688.22.peg.1639	CDS	NZ_JBBJSR010000002.1	590977	591636	660	KtrCD potassium uptake system, peripheral membrane component KtrC	- none -	590977	591636	
fig|2499688.22.peg.1640	CDS	NZ_JBBJSR010000002.1	593344	591677	1668	Ribonuclease J1 (endonuclease and 5' exonuclease)	Ribonucleases in Bacillus	591677	593344	
fig|2499688.22.peg.1641	CDS	NZ_JBBJSR010000002.1	593556	593344	213	Protein of unknown function DUF1447	- none -	593344	593556	
fig|2499688.22.peg.1642	CDS	NZ_JBBJSR010000002.1	593846	593965	120	hypothetical protein	- none -	593846	593965	
fig|2499688.22.peg.1643	CDS	NZ_JBBJSR010000002.1	594842	594288	555	Peptide deformylase (EC 3.5.1.88)	Translation termination factors bacterial	594288	594842	
fig|2499688.22.peg.1644	CDS	NZ_JBBJSR010000002.1	595141	595830	690	hypothetical protein	- none -	595141	595830	
fig|2499688.22.peg.1645	CDS	NZ_JBBJSR010000002.1	596413	597528	1116	Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	Dehydrogenase complexes, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	596413	597528	
fig|2499688.22.peg.1646	CDS	NZ_JBBJSR010000002.1	597532	598509	978	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	Dehydrogenase complexes, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	597532	598509	
fig|2499688.22.peg.1647	CDS	NZ_JBBJSR010000002.1	598578	599894	1317	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	5-FCL-like protein, Dehydrogenase complexes, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	598578	599894	
fig|2499688.22.peg.1648	CDS	NZ_JBBJSR010000002.1	599899	601308	1410	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate, TCA Cycle	599899	601308	
fig|2499688.22.peg.1649	CDS	NZ_JBBJSR010000002.1	601518	601763	246	hypothetical protein	- none -	601518	601763	
fig|2499688.22.peg.1650	CDS	NZ_JBBJSR010000002.1	602522	602160	363	hypothetical protein	- none -	602160	602522	
fig|2499688.22.peg.1651	CDS	NZ_JBBJSR010000002.1	604087	602618	1470	Arginine decarboxylase (EC 4.1.1.19)	Arginine and Ornithine Degradation, Polyamine Metabolism	602618	604087	
fig|2499688.22.peg.1652	CDS	NZ_JBBJSR010000002.1	604272	604105	168	hypothetical protein	- none -	604105	604272	
fig|2499688.22.peg.1653	CDS	NZ_JBBJSR010000002.1	604500	604772	273	hypothetical protein	- none -	604500	604772	
fig|2499688.22.peg.1654	CDS	NZ_JBBJSR010000002.1	605435	604821	615	DUF1054 superfamily protein	- none -	604821	605435	
fig|2499688.22.peg.1655	CDS	NZ_JBBJSR010000002.1	605732	605947	216	hypothetical protein	- none -	605732	605947	
fig|2499688.22.peg.1656	CDS	NZ_JBBJSR010000002.1	606143	606943	801	Inositol-1-monophosphatase (EC 3.1.3.25)	- none -	606143	606943	
fig|2499688.22.peg.1657	CDS	NZ_JBBJSR010000002.1	607132	608967	1836	GTP-binding protein TypA/BipA	- none -	607132	608967	
fig|2499688.22.peg.1658	CDS	NZ_JBBJSR010000002.1	609487	609341	147	hypothetical protein	- none -	609341	609487	
fig|2499688.22.peg.1659	CDS	NZ_JBBJSR010000002.1	610573	609974	600	hypothetical protein	- none -	609974	610573	
fig|2499688.22.peg.1660	CDS	NZ_JBBJSR010000002.1	610744	612084	1341	Predicted ATPase related to phosphate starvation-inducible protein PhoH	Phosphate metabolism	610744	612084	
fig|2499688.22.peg.1661	CDS	NZ_JBBJSR010000002.1	612733	612239	495	Uncharacterized protein YlaL	- none -	612239	612733	
fig|2499688.22.peg.1662	CDS	NZ_JBBJSR010000002.1	612951	613232	282	UPF0358 protein YlaN	- none -	612951	613232	
fig|2499688.22.peg.1663	CDS	NZ_JBBJSR010000002.1	613442	614677	1236	FtsW-like protein YlaO	- none -	613442	614677	
fig|2499688.22.peg.1664	CDS	NZ_JBBJSR010000002.1	615038	615955	918	Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB	- none -	615038	615955	
fig|2499688.22.peg.1665	CDS	NZ_JBBJSR010000002.1	616276	616743	468	Terminal oxidase biogenesis protein CtaM, putative heme A, heme O chaperone	- none -	616276	616743	
fig|2499688.22.peg.1666	CDS	NZ_JBBJSR010000002.1	616870	617907	1038	Allergen V5/Tpx-1 related	- none -	616870	617907	
fig|2499688.22.peg.1667	CDS	NZ_JBBJSR010000002.1	618044	618466	423	hypothetical protein	- none -	618044	618466	
fig|2499688.22.peg.1668	CDS	NZ_JBBJSR010000002.1	618481	618720	240	hypothetical protein	- none -	618481	618720	
fig|2499688.22.peg.1669	CDS	NZ_JBBJSR010000002.1	618812	619216	405	hypothetical protein	- none -	618812	619216	
fig|2499688.22.peg.1670	CDS	NZ_JBBJSR010000002.1	619309	619755	447	ComK regulator YlbF	- none -	619309	619755	
fig|2499688.22.peg.1671	CDS	NZ_JBBJSR010000002.1	619906	620181	276	UPF0298 protein YlbG	- none -	619906	620181	
fig|2499688.22.peg.1672	CDS	NZ_JBBJSR010000002.1	620213	620368	156	hypothetical protein	- none -	620213	620368	
fig|2499688.22.peg.1673	CDS	NZ_JBBJSR010000002.1	620574	621149	576	16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171)	CBSS-266117.6.peg.1260, CBSS-269801.1.peg.1715, RNA methylation	620574	621149	
fig|2499688.22.peg.1674	CDS	NZ_JBBJSR010000002.1	621150	621641	492	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	CBSS-266117.6.peg.1260, CBSS-269801.1.peg.1715, Coenzyme A Biosynthesis	621150	621641	
fig|2499688.22.peg.1675	CDS	NZ_JBBJSR010000002.1	622908	621682	1227	Sporulation integral membrane protein YlbJ	- none -	621682	622908	
fig|2499688.22.peg.1676	CDS	NZ_JBBJSR010000002.1	623045	623836	792	FIG00613342: Bacterial patatin-like phospholipase domain containing protein	- none -	623045	623836	
fig|2499688.22.peg.1677	CDS	NZ_JBBJSR010000002.1	625077	623869	1209	UPF0348 protein family	- none -	623869	625077	
fig|2499688.22.peg.1678	CDS	NZ_JBBJSR010000002.1	625390	625899	510	FIG01269488: protein, clustered with ribosomal protein L32p	- none -	625390	625899	
fig|2499688.22.peg.1679	CDS	NZ_JBBJSR010000002.1	625998	626171	174	LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent	Ribosome LSU bacterial	625998	626171	
fig|2499688.22.peg.1680	CDS	NZ_JBBJSR010000002.1	626295	626744	450	Uncharacterized protein YbbK	- none -	626295	626744	
fig|2499688.22.peg.1681	CDS	NZ_JBBJSR010000002.1	626934	627497	564	Prespore specific transcriptional activator RsfA	- none -	626934	627497	
fig|2499688.22.peg.1682	CDS	NZ_JBBJSR010000002.1	627774	628697	924	hypothetical protein	- none -	627774	628697	
fig|2499688.22.peg.1683	CDS	NZ_JBBJSR010000002.1	628697	629089	393	hypothetical protein	- none -	628697	629089	
fig|2499688.22.peg.1684	CDS	NZ_JBBJSR010000002.1	629271	630905	1635	Glucosaminyl-malate:cysteine ligase	- none -	629271	630905	
fig|2499688.22.peg.1685	CDS	NZ_JBBJSR010000002.1	631013	631138	126	hypothetical protein	- none -	631013	631138	
fig|2499688.22.peg.1686	CDS	NZ_JBBJSR010000002.1	631144	631575	432	Transcriptional regulator MraZ	- none -	631144	631575	
fig|2499688.22.peg.1687	CDS	NZ_JBBJSR010000002.1	631613	632545	933	16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)	- none -	631613	632545	
fig|2499688.22.peg.1688	CDS	NZ_JBBJSR010000002.1	632565	632921	357	hypothetical protein	- none -	632565	632921	
fig|2499688.22.peg.1689	CDS	NZ_JBBJSR010000002.1	632925	635084	2160	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	CBSS-83331.1.peg.3039, Flagellum in Campylobacter	632925	635084	
fig|2499688.22.peg.1690	CDS	NZ_JBBJSR010000002.1	635228	637141	1914	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129) @ Sporulation peptidoglycan synthetase SpoVD	CBSS-83331.1.peg.3039, Flagellum in Campylobacter	635228	637141	
fig|2499688.22.peg.1691	CDS	NZ_JBBJSR010000002.1	637358	638830	1473	UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)	- none -	637358	638830	
